Channel              :,CH1,CH2
Frequency            :,1.000kHz,1.000kHz
Period               :,1.000ms,1.000ms
PK-PK                :,5.920V,2.000V
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,0.40000uS,0.40000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
869,520.000000,200.000000
870,560.000000,160.000000
871,480.000000,160.000000
872,480.000000,160.000000
873,480.000000,160.000000
874,480.000000,160.000000
875,480.000000,160.000000
876,480.000000,160.000000
877,480.000000,160.000000
878,480.000000,160.000000
879,480.000000,120.000000
880,440.000000,120.000000
881,440.000000,120.000000
882,440.000000,120.000000
883,400.000000,120.000000
884,400.000000,120.000000
885,400.000000,120.000000
886,400.000000,120.000000
887,400.000000,120.000000
888,400.000000,120.000000
889,360.000000,120.000000
890,360.000000,120.000000
891,360.000000,120.000000
892,360.000000,80.000000
893,320.000000,120.000000
894,360.000000,120.000000
895,320.000000,120.000000
896,320.000000,80.000000
897,280.000000,80.000000
898,280.000000,80.000000
899,280.000000,120.000000
900,320.000000,80.000000
901,320.000000,80.000000
902,280.000000,80.000000
903,280.000000,80.000000
904,240.000000,80.000000
905,240.000000,80.000000
906,240.000000,80.000000
907,240.000000,80.000000
908,240.000000,80.000000
909,240.000000,80.000000
910,200.000000,80.000000
911,200.000000,80.000000
912,200.000000,80.000000
913,200.000000,40.000000
914,160.000000,80.000000
915,200.000000,40.000000
916,160.000000,40.000000
917,160.000000,40.000000
918,160.000000,40.000000
919,120.000000,40.000000
920,120.000000,40.000000
921,120.000000,40.000000
922,120.000000,40.000000
923,120.000000,40.000000
924,120.000000,0.000000
925,120.000000,40.000000
926,80.000000,40.000000
927,80.000000,0.000000
928,80.000000,40.000000
929,80.000000,40.000000
930,40.000000,40.000000
931,80.000000,0.000000
932,80.000000,0.000000
933,40.000000,0.000000
934,40.000000,0.000000
935,40.000000,0.000000
936,0.000000,0.000000
937,0.000000,0.000000
938,0.000000,0.000000
939,0.000000,0.000000
940,0.000000,0.000000
941,0.000000,0.000000
942,0.000000,0.000000
943,0.000000,0.000000
944,-40.000000,0.000000
945,-40.000000,0.000000
946,-40.000000,-40.000000
947,-80.000000,-40.000000
948,-40.000000,-40.000000
949,-40.000000,-40.000000
950,-80.000000,-40.000000
951,-80.000000,-40.000000
952,-80.000000,-40.000000
953,-80.000000,0.000000
954,-80.000000,-40.000000
955,-120.000000,-40.000000
956,-120.000000,-40.000000
957,-120.000000,-40.000000
958,-120.000000,-40.000000
959,-160.000000,-40.000000
960,-120.000000,-80.000000
961,-160.000000,-40.000000
962,-160.000000,-40.000000
963,-160.000000,-40.000000
964,-200.000000,-80.000000
965,-200.000000,-40.000000
966,-200.000000,-80.000000
967,-200.000000,-80.000000
968,-200.000000,-80.000000
969,-240.000000,-120.000000
970,-200.000000,-80.000000
971,-200.000000,-80.000000
972,-240.000000,-80.000000
973,-280.000000,-80.000000
974,-240.000000,-80.000000
975,-240.000000,-120.000000
976,-280.000000,-80.000000
977,-280.000000,-120.000000
978,-280.000000,-120.000000
979,-280.000000,-120.000000
980,-280.000000,-120.000000
981,-280.000000,-120.000000
982,-320.000000,-120.000000
983,-320.000000,-80.000000
984,-320.000000,-120.000000
985,-320.000000,-120.000000
986,-360.000000,-120.000000
987,-360.000000,-120.000000
988,-360.000000,-120.000000
989,-320.000000,-80.000000
990,-360.000000,-120.000000
991,-360.000000,-120.000000
992,-400.000000,-120.000000
993,-400.000000,-120.000000
994,-400.000000,-120.000000
995,-400.000000,-160.000000
996,-440.000000,-120.000000
997,-400.000000,-160.000000
998,-400.000000,-160.000000
999,-400.000000,-160.000000
1000,-440.000000,-160.000000
1001,-440.000000,-160.000000
1002,-440.000000,-160.000000
1003,-440.000000,-160.000000
1004,-440.000000,-160.000000
1005,-480.000000,-160.000000
1006,-480.000000,-160.000000
1007,-520.000000,-160.000000
1008,-480.000000,-160.000000
1009,-480.000000,-160.000000
1010,-520.000000,-160.000000
1011,-520.000000,-200.000000
1012,-520.000000,-200.000000
1013,-520.000000,-160.000000
1014,-560.000000,-200.000000
1015,-520.000000,-200.000000
1016,-560.000000,-200.000000
1017,-600.000000,-200.000000
1018,-560.000000,-200.000000
1019,-600.000000,-200.000000
1020,-600.000000,-240.000000
1021,-600.000000,-240.000000
1022,-600.000000,-200.000000
1023,-600.000000,-200.000000
1024,-600.000000,-200.000000
1025,-600.000000,-200.000000
1026,-640.000000,-200.000000
1027,-640.000000,-240.000000
1028,-640.000000,-240.000000
1029,-680.000000,-240.000000
1030,-640.000000,-240.000000
1031,-640.000000,-240.000000
1032,-680.000000,-240.000000
1033,-640.000000,-240.000000
1034,-680.000000,-240.000000
1035,-680.000000,-240.000000
1036,-680.000000,-240.000000
1037,-720.000000,-240.000000
1038,-720.000000,-240.000000
1039,-720.000000,-240.000000
1040,-720.000000,-240.000000
1041,-720.000000,-280.000000
1042,-720.000000,-240.000000
1043,-760.000000,-240.000000
1044,-760.000000,-240.000000
1045,-760.000000,-280.000000
1046,-760.000000,-280.000000
1047,-760.000000,-280.000000
1048,-800.000000,-280.000000
1049,-800.000000,-280.000000
1050,-800.000000,-280.000000
1051,-800.000000,-280.000000
1052,-800.000000,-280.000000
1053,-840.000000,-280.000000
1054,-840.000000,-280.000000
1055,-840.000000,-280.000000
