Channel              :,CH1,CH2
Frequency            :,60.00Hz,59.97Hz
Period               :,16.67ms,16.67ms
PK-PK                :,8.200V?,1.080V
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,20.00000uS,20.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
2555,3040.000000,-480.000000
2556,3040.000000,-480.000000
2557,3040.000000,-480.000000
2558,3040.000000,-480.000000
2559,3040.000000,-480.000000
2560,3040.000000,-480.000000
2561,3000.000000,-480.000000
2562,3000.000000,-480.000000
2563,3000.000000,-480.000000
2564,3000.000000,-480.000000
2565,3040.000000,-480.000000
2566,3000.000000,-480.000000
2567,3000.000000,-480.000000
2568,3000.000000,-480.000000
2569,3000.000000,-480.000000
2570,3000.000000,-480.000000
2571,3000.000000,-480.000000
2572,3000.000000,-440.000000
2573,3000.000000,-480.000000
2574,2960.000000,-480.000000
2575,2960.000000,-480.000000
2576,2960.000000,-480.000000
2577,2960.000000,-480.000000
2578,2960.000000,-480.000000
2579,2920.000000,-440.000000
2580,2920.000000,-480.000000
2581,2920.000000,-480.000000
2582,2920.000000,-440.000000
2583,2920.000000,-480.000000
2584,2920.000000,-480.000000
2585,2920.000000,-480.000000
2586,2880.000000,-440.000000
2587,2880.000000,-440.000000
2588,2880.000000,-440.000000
2589,2880.000000,-440.000000
2590,2840.000000,-480.000000
2591,2840.000000,-440.000000
2592,2840.000000,-440.000000
2593,2840.000000,-480.000000
2594,2800.000000,-440.000000
2595,2800.000000,-440.000000
2596,2800.000000,-480.000000
2597,2800.000000,-440.000000
2598,2840.000000,-440.000000
2599,2800.000000,-440.000000
2600,2760.000000,-440.000000
2601,2760.000000,-440.000000
2602,2760.000000,-440.000000
2603,2720.000000,-440.000000
2604,2760.000000,-440.000000
2605,2720.000000,-440.000000
2606,2720.000000,-400.000000
2607,2720.000000,-440.000000
2608,2680.000000,-440.000000
2609,2680.000000,-400.000000
2610,2680.000000,-440.000000
2611,2680.000000,-400.000000
2612,2640.000000,-440.000000
2613,2600.000000,-440.000000
2614,2640.000000,-400.000000
2615,2600.000000,-400.000000
2616,2600.000000,-400.000000
2617,2600.000000,-440.000000
2618,2560.000000,-440.000000
2619,2560.000000,-400.000000
2620,2560.000000,-400.000000
2621,2520.000000,-400.000000
2622,2520.000000,-400.000000
2623,2520.000000,-400.000000
2624,2480.000000,-400.000000
2625,2520.000000,-400.000000
2626,2440.000000,-400.000000
2627,2440.000000,-400.000000
2628,2440.000000,-400.000000
2629,2440.000000,-400.000000
2630,2400.000000,-360.000000
2631,2400.000000,-400.000000
2632,2360.000000,-400.000000
2633,2360.000000,-360.000000
2634,2320.000000,-400.000000
2635,2320.000000,-360.000000
2636,2320.000000,-360.000000
2637,2320.000000,-360.000000
2638,2320.000000,-360.000000
2639,2280.000000,-360.000000
2640,2240.000000,-360.000000
2641,2240.000000,-360.000000
2642,2200.000000,-360.000000
2643,2240.000000,-320.000000
2644,2200.000000,-360.000000
2645,2160.000000,-360.000000
2646,2160.000000,-360.000000
2647,2160.000000,-360.000000
2648,2120.000000,-320.000000
2649,2120.000000,-320.000000
2650,2080.000000,-320.000000
2651,2080.000000,-320.000000
2652,2080.000000,-320.000000
2653,2000.000000,-320.000000
2654,2000.000000,-320.000000
2655,2000.000000,-320.000000
2656,2000.000000,-320.000000
2657,1960.000000,-280.000000
2658,1960.000000,-320.000000
2659,1920.000000,-280.000000
2660,1920.000000,-280.000000
2661,1920.000000,-280.000000
2662,1880.000000,-280.000000
2663,1880.000000,-280.000000
2664,1840.000000,-280.000000
2665,1840.000000,-280.000000
2666,1800.000000,-280.000000
2667,1800.000000,-280.000000
2668,1760.000000,-280.000000
2669,1760.000000,-280.000000
2670,1760.000000,-280.000000
2671,1720.000000,-280.000000
2672,1720.000000,-280.000000
2673,1640.000000,-240.000000
2674,1640.000000,-240.000000
2675,1640.000000,-240.000000
2676,1640.000000,-240.000000
2677,1600.000000,-240.000000
2678,1560.000000,-240.000000
2679,1560.000000,-240.000000
2680,1560.000000,-240.000000
2681,1520.000000,-240.000000
2682,1480.000000,-200.000000
2683,1480.000000,-240.000000
2684,1440.000000,-240.000000
2685,1440.000000,-240.000000
2686,1400.000000,-200.000000
2687,1400.000000,-240.000000
2688,1360.000000,-240.000000
2689,1360.000000,-200.000000
2690,1320.000000,-200.000000
2691,1320.000000,-200.000000
2692,1280.000000,-200.000000
2693,1280.000000,-200.000000
2694,1240.000000,-200.000000
2695,1240.000000,-200.000000
2696,1200.000000,-200.000000
2697,1200.000000,-160.000000
2698,1160.000000,-200.000000
2699,1160.000000,-160.000000
2700,1120.000000,-160.000000
2701,1120.000000,-160.000000
2702,1080.000000,-160.000000
2703,1040.000000,-200.000000
2704,1040.000000,-160.000000
2705,1040.000000,-160.000000
2706,1000.000000,-120.000000
2707,960.000000,-160.000000
2708,920.000000,-160.000000
2709,920.000000,-120.000000
2710,920.000000,-120.000000
2711,880.000000,-120.000000
2712,840.000000,-120.000000
2713,840.000000,-120.000000
2714,840.000000,-80.000000
2715,800.000000,-120.000000
2716,800.000000,-120.000000
2717,760.000000,-120.000000
2718,760.000000,-120.000000
2719,720.000000,-120.000000
2720,680.000000,-80.000000
2721,680.000000,-80.000000
2722,640.000000,-120.000000
2723,640.000000,-80.000000
2724,600.000000,-80.000000
2725,560.000000,-80.000000
2726,560.000000,-80.000000
2727,560.000000,-80.000000
2728,480.000000,-80.000000
2729,480.000000,-80.000000
2730,440.000000,-40.000000
2731,440.000000,-40.000000
2732,400.000000,-80.000000
2733,400.000000,-40.000000
2734,360.000000,-40.000000
2735,360.000000,-40.000000
2736,320.000000,-40.000000
2737,280.000000,-40.000000
2738,280.000000,-40.000000
2739,240.000000,-40.000000
2740,240.000000,0.000000
2741,200.000000,-40.000000
2742,160.000000,-40.000000
2743,160.000000,0.000000
2744,120.000000,0.000000
2745,120.000000,0.000000
2746,40.000000,0.000000
2747,80.000000,0.000000
2748,40.000000,0.000000
2749,0.000000,0.000000
2750,0.000000,0.000000
2751,0.000000,0.000000
2752,-80.000000,0.000000
2753,-80.000000,40.000000
2754,-80.000000,40.000000
2755,-120.000000,40.000000
2756,-120.000000,40.000000
2757,-160.000000,40.000000
2758,-200.000000,40.000000
2759,-200.000000,40.000000
2760,-240.000000,40.000000
2761,-280.000000,80.000000
2762,-280.000000,40.000000
2763,-240.000000,80.000000
2764,-320.000000,80.000000
2765,-360.000000,80.000000
2766,-360.000000,80.000000
2767,-400.000000,80.000000
2768,-400.000000,80.000000
2769,-440.000000,80.000000
2770,-440.000000,80.000000
2771,-480.000000,80.000000
2772,-520.000000,80.000000
2773,-520.000000,120.000000
2774,-560.000000,80.000000
2775,-560.000000,120.000000
2776,-600.000000,80.000000
2777,-640.000000,80.000000
2778,-640.000000,120.000000
2779,-680.000000,120.000000
2780,-680.000000,120.000000
2781,-720.000000,120.000000
2782,-760.000000,120.000000
2783,-760.000000,120.000000
2784,-760.000000,120.000000
2785,-800.000000,120.000000
2786,-840.000000,120.000000
2787,-880.000000,160.000000
2788,-880.000000,160.000000
2789,-880.000000,160.000000
2790,-920.000000,160.000000
2791,-920.000000,160.000000
2792,-960.000000,160.000000
2793,-1000.000000,160.000000
2794,-1000.000000,200.000000
2795,-1000.000000,160.000000
2796,-1040.000000,160.000000
2797,-1040.000000,200.000000
2798,-1120.000000,160.000000
2799,-1080.000000,200.000000
2800,-1120.000000,200.000000
2801,-1160.000000,200.000000
2802,-1160.000000,200.000000
2803,-1200.000000,200.000000
2804,-1200.000000,200.000000
2805,-1200.000000,200.000000
2806,-1240.000000,200.000000
2807,-1280.000000,200.000000
2808,-1320.000000,200.000000
2809,-1320.000000,200.000000
2810,-1360.000000,240.000000
2811,-1360.000000,240.000000
2812,-1400.000000,240.000000
2813,-1400.000000,240.000000
2814,-1400.000000,240.000000
2815,-1440.000000,240.000000
2816,-1440.000000,240.000000
2817,-1480.000000,240.000000
2818,-1480.000000,280.000000
2819,-1520.000000,240.000000
2820,-1560.000000,240.000000
2821,-1560.000000,240.000000
2822,-1560.000000,280.000000
2823,-1600.000000,240.000000
2824,-1640.000000,280.000000
2825,-1640.000000,280.000000
2826,-1680.000000,280.000000
2827,-1680.000000,280.000000
2828,-1680.000000,280.000000
2829,-1720.000000,280.000000
2830,-1720.000000,280.000000
2831,-1720.000000,280.000000
2832,-1760.000000,280.000000
2833,-1800.000000,280.000000
2834,-1800.000000,320.000000
2835,-1840.000000,320.000000
2836,-1840.000000,280.000000
2837,-1840.000000,280.000000
2838,-1880.000000,280.000000
2839,-1920.000000,320.000000
2840,-1920.000000,320.000000
2841,-1920.000000,320.000000
2842,-1960.000000,320.000000
2843,-1960.000000,320.000000
2844,-1960.000000,320.000000
2845,-2000.000000,320.000000
2846,-2040.000000,320.000000
2847,-2040.000000,320.000000
2848,-2040.000000,320.000000
2849,-2040.000000,320.000000
2850,-2080.000000,360.000000
2851,-2120.000000,320.000000
2852,-2120.000000,360.000000
2853,-2160.000000,360.000000
2854,-2160.000000,360.000000
2855,-2160.000000,360.000000
2856,-2160.000000,360.000000
2857,-2200.000000,360.000000
2858,-2200.000000,360.000000
2859,-2200.000000,360.000000
2860,-2240.000000,360.000000
2861,-2280.000000,400.000000
2862,-2280.000000,400.000000
2863,-2320.000000,400.000000
2864,-2320.000000,360.000000
2865,-2320.000000,360.000000
2866,-2320.000000,400.000000
2867,-2360.000000,400.000000
2868,-2360.000000,400.000000
2869,-2360.000000,360.000000
2870,-2400.000000,400.000000
2871,-2400.000000,400.000000
2872,-2440.000000,400.000000
2873,-2440.000000,400.000000
2874,-2440.000000,400.000000
2875,-2480.000000,400.000000
2876,-2480.000000,400.000000
2877,-2520.000000,400.000000
2878,-2480.000000,400.000000
2879,-2520.000000,400.000000
2880,-2520.000000,400.000000
2881,-2560.000000,400.000000
2882,-2560.000000,440.000000
2883,-2600.000000,400.000000
2884,-2600.000000,400.000000
2885,-2600.000000,400.000000
2886,-2600.000000,400.000000
2887,-2600.000000,440.000000
2888,-2640.000000,400.000000
2889,-2680.000000,440.000000
2890,-2680.000000,440.000000
2891,-2680.000000,440.000000
2892,-2680.000000,440.000000
2893,-2720.000000,440.000000
2894,-2720.000000,440.000000
2895,-2720.000000,440.000000
2896,-2760.000000,440.000000
2897,-2760.000000,440.000000
2898,-2760.000000,440.000000
2899,-2760.000000,440.000000
2900,-2760.000000,440.000000
2901,-2800.000000,440.000000
2902,-2800.000000,440.000000
2903,-2800.000000,480.000000
2904,-2800.000000,440.000000
2905,-2840.000000,440.000000
2906,-2840.000000,440.000000
2907,-2840.000000,480.000000
2908,-2840.000000,480.000000
2909,-2840.000000,440.000000
2910,-2880.000000,440.000000
2911,-2880.000000,440.000000
2912,-2880.000000,480.000000
2913,-2920.000000,480.000000
2914,-2920.000000,480.000000
2915,-2920.000000,480.000000
2916,-2920.000000,480.000000
2917,-2920.000000,480.000000
2918,-2920.000000,480.000000
2919,-2920.000000,480.000000
2920,-2920.000000,480.000000
2921,-2960.000000,480.000000
2922,-2960.000000,440.000000
2923,-2960.000000,480.000000
2924,-2960.000000,480.000000
2925,-3000.000000,480.000000
2926,-3000.000000,480.000000
2927,-3000.000000,480.000000
2928,-3000.000000,480.000000
2929,-3000.000000,440.000000
2930,-3000.000000,480.000000
2931,-3040.000000,480.000000
2932,-3040.000000,480.000000
2933,-3040.000000,480.000000
2934,-3040.000000,480.000000
2935,-3040.000000,480.000000
2936,-3040.000000,480.000000
2937,-3040.000000,480.000000
2938,-3080.000000,480.000000
2939,-3040.000000,520.000000
2940,-3040.000000,480.000000
2941,-3040.000000,520.000000
2942,-3040.000000,480.000000
2943,-3080.000000,480.000000
2944,-3080.000000,480.000000
2945,-3040.000000,480.000000
2946,-3080.000000,480.000000
2947,-3080.000000,480.000000
2948,-3080.000000,480.000000
2949,-3080.000000,480.000000
2950,-3080.000000,480.000000
2951,-3080.000000,480.000000
2952,-3080.000000,480.000000
2953,-3080.000000,480.000000
2954,-3080.000000,520.000000
2955,-3080.000000,480.000000
2956,-3080.000000,480.000000
2957,-3080.000000,520.000000
2958,-3080.000000,480.000000
2959,-3080.000000,520.000000
2960,-3080.000000,480.000000
2961,-3080.000000,480.000000
2962,-3080.000000,480.000000
2963,-3080.000000,480.000000
2964,-3080.000000,480.000000
2965,-3080.000000,480.000000
2966,-3080.000000,480.000000
2967,-3080.000000,480.000000
2968,-3080.000000,480.000000
2969,-3080.000000,480.000000
2970,-3080.000000,520.000000
2971,-3080.000000,520.000000
2972,-3080.000000,480.000000
2973,-3080.000000,480.000000
2974,-3080.000000,480.000000
2975,-3080.000000,480.000000
2976,-3040.000000,480.000000
2977,-3080.000000,480.000000
2978,-3040.000000,480.000000
2979,-3040.000000,480.000000
2980,-3040.000000,480.000000
2981,-3000.000000,480.000000
2982,-3040.000000,480.000000
2983,-3040.000000,440.000000
2984,-3040.000000,480.000000
2985,-3040.000000,480.000000
2986,-3040.000000,480.000000
2987,-3000.000000,480.000000
2988,-3000.000000,480.000000
2989,-3000.000000,480.000000
2990,-3000.000000,480.000000
2991,-3000.000000,480.000000
2992,-3000.000000,440.000000
2993,-2960.000000,480.000000
2994,-2960.000000,440.000000
2995,-2960.000000,480.000000
2996,-2960.000000,440.000000
2997,-2960.000000,480.000000
2998,-2960.000000,480.000000
2999,-2920.000000,440.000000
3000,-2960.000000,480.000000
3001,-2920.000000,480.000000
3002,-2920.000000,480.000000
3003,-2920.000000,480.000000
3004,-2920.000000,440.000000
3005,-2920.000000,440.000000
3006,-2880.000000,440.000000
3007,-2880.000000,480.000000
3008,-2880.000000,440.000000
3009,-2840.000000,480.000000
3010,-2840.000000,440.000000
3011,-2880.000000,440.000000
3012,-2840.000000,440.000000
3013,-2840.000000,440.000000
3014,-2800.000000,440.000000
3015,-2800.000000,440.000000
3016,-2800.000000,440.000000
3017,-2800.000000,440.000000
3018,-2800.000000,440.000000
3019,-2800.000000,440.000000
3020,-2760.000000,440.000000
3021,-2760.000000,440.000000
3022,-2760.000000,400.000000
3023,-2720.000000,440.000000
3024,-2720.000000,400.000000
3025,-2720.000000,400.000000
3026,-2680.000000,400.000000
3027,-2720.000000,440.000000
3028,-2720.000000,440.000000
3029,-2680.000000,440.000000
3030,-2680.000000,400.000000
3031,-2640.000000,440.000000
3032,-2640.000000,440.000000
3033,-2640.000000,400.000000
3034,-2600.000000,400.000000
3035,-2600.000000,400.000000
3036,-2600.000000,400.000000
3037,-2560.000000,400.000000
3038,-2560.000000,400.000000
3039,-2520.000000,400.000000
3040,-2560.000000,400.000000
3041,-2520.000000,400.000000
3042,-2480.000000,360.000000
3043,-2480.000000,400.000000
3044,-2480.000000,400.000000
3045,-2480.000000,360.000000
3046,-2440.000000,360.000000
3047,-2440.000000,360.000000
3048,-2400.000000,400.000000
3049,-2400.000000,360.000000
3050,-2400.000000,360.000000
3051,-2360.000000,360.000000
3052,-2360.000000,360.000000
3053,-2320.000000,360.000000
3054,-2320.000000,360.000000
3055,-2320.000000,360.000000
3056,-2280.000000,360.000000
3057,-2280.000000,360.000000
3058,-2280.000000,320.000000
3059,-2240.000000,360.000000
3060,-2240.000000,320.000000
3061,-2200.000000,360.000000
3062,-2200.000000,360.000000
3063,-2160.000000,360.000000
3064,-2160.000000,320.000000
3065,-2160.000000,320.000000
3066,-2160.000000,360.000000
3067,-2120.000000,320.000000
3068,-2120.000000,320.000000
3069,-2120.000000,320.000000
3070,-2080.000000,320.000000
3071,-2040.000000,320.000000
3072,-2040.000000,320.000000
3073,-2040.000000,320.000000
3074,-2000.000000,320.000000
3075,-2000.000000,320.000000
3076,-1960.000000,320.000000
3077,-1960.000000,320.000000
3078,-1920.000000,280.000000
3079,-1920.000000,280.000000
3080,-1920.000000,280.000000
3081,-1880.000000,280.000000
3082,-1880.000000,280.000000
3083,-1840.000000,280.000000
3084,-1840.000000,280.000000
3085,-1800.000000,280.000000
3086,-1800.000000,280.000000
3087,-1800.000000,280.000000
3088,-1760.000000,280.000000
3089,-1720.000000,280.000000
3090,-1720.000000,280.000000
3091,-1680.000000,240.000000
3092,-1680.000000,280.000000
3093,-1640.000000,240.000000
3094,-1640.000000,240.000000
3095,-1600.000000,240.000000
3096,-1600.000000,240.000000
3097,-1600.000000,240.000000
3098,-1560.000000,240.000000
3099,-1560.000000,240.000000
3100,-1520.000000,240.000000
3101,-1480.000000,240.000000
3102,-1480.000000,240.000000
3103,-1480.000000,200.000000
3104,-1440.000000,240.000000
3105,-1440.000000,200.000000
3106,-1400.000000,200.000000
3107,-1360.000000,200.000000
3108,-1360.000000,200.000000
3109,-1360.000000,200.000000
3110,-1320.000000,200.000000
3111,-1320.000000,200.000000
3112,-1280.000000,200.000000
3113,-1280.000000,200.000000
3114,-1240.000000,200.000000
3115,-1200.000000,200.000000
3116,-1160.000000,200.000000
3117,-1160.000000,160.000000
3118,-1160.000000,160.000000
3119,-1120.000000,200.000000
3120,-1120.000000,160.000000
3121,-1080.000000,160.000000
3122,-1080.000000,160.000000
3123,-1040.000000,160.000000
3124,-1040.000000,160.000000
3125,-1040.000000,160.000000
3126,-960.000000,160.000000
3127,-960.000000,160.000000
3128,-960.000000,120.000000
3129,-920.000000,160.000000
3130,-880.000000,120.000000
3131,-880.000000,120.000000
3132,-880.000000,120.000000
3133,-840.000000,120.000000
3134,-800.000000,120.000000
3135,-800.000000,120.000000
3136,-760.000000,120.000000
3137,-760.000000,120.000000
3138,-720.000000,80.000000
3139,-680.000000,80.000000
3140,-680.000000,80.000000
3141,-680.000000,80.000000
3142,-600.000000,120.000000
3143,-640.000000,80.000000
3144,-600.000000,80.000000
3145,-560.000000,80.000000
3146,-560.000000,80.000000
3147,-520.000000,40.000000
3148,-480.000000,40.000000
3149,-480.000000,40.000000
3150,-440.000000,40.000000
3151,-400.000000,40.000000
3152,-400.000000,40.000000
3153,-400.000000,40.000000
3154,-360.000000,40.000000
3155,-320.000000,40.000000
3156,-320.000000,40.000000
3157,-320.000000,40.000000
3158,-320.000000,40.000000
3159,-240.000000,0.000000
3160,-240.000000,40.000000
3161,-200.000000,0.000000
3162,-160.000000,0.000000
3163,-120.000000,0.000000
3164,-120.000000,0.000000
3165,-80.000000,0.000000
3166,-80.000000,0.000000
3167,-40.000000,0.000000
3168,-40.000000,0.000000
3169,0.000000,0.000000
3170,0.000000,0.000000
3171,40.000000,0.000000
3172,80.000000,-40.000000
3173,80.000000,-40.000000
3174,80.000000,-40.000000
3175,120.000000,-40.000000
3176,120.000000,-40.000000
3177,160.000000,-40.000000
3178,200.000000,-40.000000
3179,200.000000,-40.000000
3180,240.000000,-40.000000
3181,280.000000,-40.000000
3182,280.000000,-80.000000
3183,320.000000,-80.000000
3184,320.000000,-40.000000
3185,360.000000,-80.000000
3186,400.000000,-80.000000
3187,400.000000,-80.000000
3188,440.000000,-80.000000
3189,440.000000,-80.000000
3190,480.000000,-80.000000
3191,480.000000,-80.000000
3192,520.000000,-80.000000
3193,560.000000,-120.000000
3194,560.000000,-120.000000
3195,600.000000,-120.000000
3196,640.000000,-120.000000
3197,640.000000,-120.000000
3198,640.000000,-120.000000
3199,720.000000,-120.000000
3200,720.000000,-120.000000
3201,760.000000,-120.000000
3202,760.000000,-120.000000
3203,760.000000,-120.000000
3204,800.000000,-160.000000
3205,840.000000,-120.000000
3206,800.000000,-120.000000
3207,880.000000,-120.000000
3208,880.000000,-160.000000
3209,880.000000,-160.000000
3210,920.000000,-160.000000
3211,960.000000,-160.000000
3212,960.000000,-160.000000
3213,1000.000000,-200.000000
3214,1000.000000,-160.000000
3215,1040.000000,-160.000000
3216,1080.000000,-160.000000
3217,1080.000000,-160.000000
3218,1080.000000,-200.000000
3219,1120.000000,-200.000000
3220,1160.000000,-160.000000
3221,1160.000000,-200.000000
3222,1200.000000,-200.000000
3223,1240.000000,-200.000000
3224,1240.000000,-200.000000
3225,1240.000000,-200.000000
3226,1280.000000,-200.000000
3227,1280.000000,-200.000000
3228,1280.000000,-200.000000
3229,1320.000000,-240.000000
3230,1360.000000,-240.000000
3231,1400.000000,-240.000000
3232,1400.000000,-240.000000
3233,1440.000000,-240.000000
3234,1440.000000,-240.000000
3235,1440.000000,-240.000000
3236,1440.000000,-280.000000
3237,1480.000000,-240.000000
3238,1520.000000,-280.000000
3239,1520.000000,-240.000000
3240,1560.000000,-240.000000
3241,1600.000000,-280.000000
3242,1560.000000,-280.000000
3243,1600.000000,-240.000000
3244,1640.000000,-280.000000
3245,1640.000000,-280.000000
3246,1680.000000,-280.000000
3247,1720.000000,-320.000000
3248,1720.000000,-280.000000
3249,1720.000000,-280.000000
3250,1760.000000,-280.000000
3251,1760.000000,-320.000000
3252,1800.000000,-280.000000
3253,1800.000000,-280.000000
3254,1840.000000,-320.000000
3255,1840.000000,-320.000000
3256,1840.000000,-320.000000
3257,1880.000000,-320.000000
3258,1920.000000,-360.000000
3259,1920.000000,-320.000000
3260,1920.000000,-320.000000
3261,1960.000000,-360.000000
3262,1960.000000,-320.000000
3263,1960.000000,-320.000000
3264,2000.000000,-320.000000
3265,2000.000000,-320.000000
3266,2040.000000,-360.000000
3267,2040.000000,-360.000000
3268,2080.000000,-320.000000
3269,2080.000000,-360.000000
3270,2120.000000,-360.000000
3271,2120.000000,-360.000000
3272,2160.000000,-360.000000
3273,2160.000000,-360.000000
3274,2160.000000,-360.000000
3275,2160.000000,-360.000000
3276,2200.000000,-400.000000
3277,2240.000000,-360.000000
3278,2240.000000,-360.000000
3279,2280.000000,-360.000000
3280,2280.000000,-360.000000
3281,2320.000000,-400.000000
3282,2320.000000,-400.000000
3283,2320.000000,-400.000000
3284,2320.000000,-400.000000
3285,2320.000000,-400.000000
3286,2360.000000,-400.000000
3287,2360.000000,-400.000000
3288,2360.000000,-440.000000
3289,2400.000000,-400.000000
3290,2400.000000,-400.000000
3291,2440.000000,-400.000000
3292,2440.000000,-400.000000
3293,2440.000000,-400.000000
3294,2480.000000,-400.000000
3295,2480.000000,-400.000000
3296,2520.000000,-400.000000
3297,2480.000000,-400.000000
3298,2520.000000,-440.000000
3299,2560.000000,-400.000000
3300,2560.000000,-400.000000
3301,2560.000000,-400.000000
3302,2560.000000,-440.000000
3303,2600.000000,-440.000000
3304,2600.000000,-440.000000
3305,2600.000000,-440.000000
3306,2600.000000,-440.000000
3307,2640.000000,-400.000000
3308,2640.000000,-440.000000
3309,2640.000000,-440.000000
3310,2680.000000,-440.000000
3311,2680.000000,-440.000000
3312,2680.000000,-480.000000
3313,2680.000000,-440.000000
3314,2680.000000,-440.000000
3315,2720.000000,-440.000000
3316,2760.000000,-480.000000
3317,2760.000000,-440.000000
3318,2760.000000,-440.000000
3319,2800.000000,-440.000000
3320,2760.000000,-480.000000
3321,2800.000000,-440.000000
3322,2800.000000,-480.000000
3323,2800.000000,-440.000000
3324,2800.000000,-440.000000
3325,2800.000000,-440.000000
3326,2840.000000,-480.000000
3327,2800.000000,-440.000000
3328,2840.000000,-440.000000
3329,2840.000000,-480.000000
3330,2880.000000,-480.000000
3331,2880.000000,-480.000000
3332,2880.000000,-440.000000
3333,2880.000000,-480.000000
3334,2880.000000,-480.000000
3335,2880.000000,-440.000000
3336,2920.000000,-480.000000
3337,2920.000000,-480.000000
3338,2920.000000,-480.000000
3339,2920.000000,-440.000000
3340,2920.000000,-480.000000
3341,2960.000000,-480.000000
3342,2960.000000,-480.000000
3343,2960.000000,-480.000000
3344,2960.000000,-480.000000
3345,2960.000000,-480.000000
3346,2960.000000,-480.000000
3347,2960.000000,-480.000000
3348,2960.000000,-480.000000
3349,2960.000000,-520.000000
3350,2960.000000,-480.000000
3351,3000.000000,-480.000000
3352,3000.000000,-480.000000
3353,3000.000000,-480.000000
3354,3000.000000,-520.000000
3355,3000.000000,-520.000000
3356,3000.000000,-480.000000
3357,3000.000000,-480.000000
3358,3000.000000,-480.000000
3359,3040.000000,-480.000000
3360,3040.000000,-480.000000
3361,3040.000000,-480.000000
3362,3040.000000,-480.000000
3363,3040.000000,-480.000000
3364,3040.000000,-480.000000
3365,3040.000000,-520.000000
3366,3040.000000,-480.000000
3367,3040.000000,-480.000000
3368,3040.000000,-480.000000
3369,3080.000000,-480.000000
3370,3040.000000,-480.000000
3371,3040.000000,-480.000000
3372,3040.000000,-480.000000
3373,3040.000000,-480.000000
3374,3040.000000,-520.000000
3375,3040.000000,-480.000000
3376,3040.000000,-480.000000
3377,3040.000000,-480.000000
3378,3040.000000,-480.000000
3379,3040.000000,-480.000000
3380,3040.000000,-480.000000
3381,3000.000000,-480.000000
3382,3040.000000,-480.000000
3383,3040.000000,-480.000000
3384,3040.000000,-480.000000
3385,3040.000000,-480.000000
3386,3040.000000,-480.000000
3387,3040.000000,-480.000000
3388,3040.000000,-480.000000
3389,3040.000000,-480.000000
3390,3040.000000,-480.000000
3391,3040.000000,-520.000000
3392,3000.000000,-480.000000
3393,3040.000000,-520.000000
3394,3040.000000,-480.000000
3395,3040.000000,-480.000000
3396,3000.000000,-480.000000
3397,3000.000000,-480.000000
3398,3000.000000,-480.000000
3399,3000.000000,-480.000000
3400,3000.000000,-480.000000
3401,2960.000000,-480.000000
3402,2960.000000,-480.000000
3403,3000.000000,-480.000000
3404,2960.000000,-480.000000
3405,3000.000000,-480.000000
3406,2960.000000,-480.000000
3407,2960.000000,-480.000000
3408,2960.000000,-480.000000
3409,2960.000000,-480.000000
3410,2920.000000,-480.000000
3411,2960.000000,-480.000000
3412,2920.000000,-480.000000
3413,2920.000000,-440.000000
3414,2920.000000,-480.000000
3415,2920.000000,-440.000000
3416,2920.000000,-480.000000
3417,2920.000000,-480.000000
3418,2920.000000,-480.000000
3419,2920.000000,-480.000000
3420,2880.000000,-440.000000
3421,2880.000000,-440.000000
3422,2840.000000,-440.000000
3423,2840.000000,-480.000000
3424,2840.000000,-440.000000
3425,2840.000000,-480.000000
3426,2840.000000,-440.000000
3427,2840.000000,-440.000000
3428,2800.000000,-440.000000
3429,2800.000000,-480.000000
3430,2800.000000,-440.000000
3431,2760.000000,-440.000000
3432,2800.000000,-440.000000
3433,2760.000000,-440.000000
3434,2760.000000,-440.000000
3435,2760.000000,-440.000000
3436,2760.000000,-440.000000
3437,2760.000000,-440.000000
3438,2720.000000,-440.000000
3439,2720.000000,-440.000000
3440,2720.000000,-440.000000
3441,2680.000000,-440.000000
3442,2720.000000,-400.000000
3443,2680.000000,-440.000000
3444,2640.000000,-440.000000
3445,2640.000000,-440.000000
3446,2640.000000,-400.000000
3447,2600.000000,-440.000000
3448,2600.000000,-400.000000
3449,2600.000000,-400.000000
3450,2600.000000,-400.000000
3451,2560.000000,-440.000000
3452,2560.000000,-400.000000
3453,2560.000000,-400.000000
3454,2560.000000,-400.000000
3455,2520.000000,-400.000000
3456,2480.000000,-400.000000
3457,2480.000000,-400.000000
3458,2480.000000,-400.000000
3459,2480.000000,-400.000000
3460,2480.000000,-360.000000
3461,2440.000000,-400.000000
3462,2440.000000,-400.000000
3463,2440.000000,-360.000000
3464,2400.000000,-400.000000
3465,2400.000000,-400.000000
3466,2360.000000,-360.000000
3467,2360.000000,-360.000000
3468,2360.000000,-360.000000
3469,2320.000000,-360.000000
3470,2320.000000,-400.000000
3471,2280.000000,-360.000000
3472,2280.000000,-360.000000
3473,2280.000000,-360.000000
3474,2240.000000,-360.000000
3475,2240.000000,-360.000000
3476,2200.000000,-360.000000
3477,2200.000000,-320.000000
3478,2200.000000,-360.000000
3479,2160.000000,-320.000000
3480,2160.000000,-320.000000
3481,2120.000000,-360.000000
3482,2120.000000,-360.000000
3483,2080.000000,-320.000000
3484,2080.000000,-320.000000
3485,2040.000000,-320.000000
3486,2040.000000,-320.000000
3487,2040.000000,-320.000000
3488,2000.000000,-320.000000
3489,1960.000000,-320.000000
