Channel              :,CH1,CH2
Frequency            :,1.000kHz,1.000kHz
Period               :,1.000ms,1.000ms
PK-PK                :,5.880V,1.040V
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,0.40000uS,0.40000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
2046,-2600.000000,480.000000
2047,-2600.000000,520.000000
2048,-2600.000000,480.000000
2049,-2600.000000,480.000000
2050,-2600.000000,520.000000
2051,-2600.000000,520.000000
2052,-2600.000000,480.000000
2053,-2560.000000,480.000000
2054,-2560.000000,480.000000
2055,-2560.000000,480.000000
2056,-2560.000000,480.000000
2057,-2560.000000,480.000000
2058,-2600.000000,480.000000
2059,-2560.000000,480.000000
2060,-2560.000000,480.000000
2061,-2560.000000,480.000000
2062,-2560.000000,480.000000
2063,-2560.000000,480.000000
2064,-2560.000000,480.000000
2065,-2560.000000,480.000000
2066,-2560.000000,480.000000
2067,-2520.000000,480.000000
2068,-2560.000000,520.000000
2069,-2520.000000,480.000000
2070,-2560.000000,480.000000
2071,-2560.000000,520.000000
2072,-2520.000000,480.000000
2073,-2520.000000,520.000000
2074,-2560.000000,480.000000
2075,-2520.000000,480.000000
2076,-2520.000000,480.000000
2077,-2520.000000,480.000000
2078,-2520.000000,480.000000
2079,-2520.000000,520.000000
2080,-2520.000000,480.000000
2081,-2520.000000,480.000000
2082,-2480.000000,480.000000
2083,-2520.000000,480.000000
2084,-2520.000000,480.000000
2085,-2520.000000,480.000000
2086,-2480.000000,520.000000
2087,-2520.000000,480.000000
2088,-2520.000000,480.000000
2089,-2480.000000,480.000000
2090,-2480.000000,520.000000
2091,-2480.000000,480.000000
2092,-2480.000000,480.000000
2093,-2480.000000,480.000000
2094,-2480.000000,480.000000
2095,-2480.000000,480.000000
2096,-2480.000000,480.000000
2097,-2480.000000,480.000000
2098,-2480.000000,520.000000
2099,-2480.000000,480.000000
2100,-2480.000000,480.000000
2101,-2480.000000,480.000000
2102,-2480.000000,480.000000
2103,-2480.000000,480.000000
2104,-2480.000000,480.000000
2105,-2440.000000,480.000000
2106,-2440.000000,480.000000
2107,-2480.000000,480.000000
2108,-2440.000000,440.000000
2109,-2440.000000,480.000000
2110,-2440.000000,480.000000
2111,-2440.000000,480.000000
2112,-2440.000000,480.000000
2113,-2440.000000,440.000000
2114,-2440.000000,520.000000
2115,-2440.000000,480.000000
2116,-2440.000000,480.000000
2117,-2440.000000,520.000000
2118,-2440.000000,480.000000
2119,-2440.000000,480.000000
2120,-2400.000000,480.000000
2121,-2400.000000,520.000000
2122,-2400.000000,480.000000
2123,-2400.000000,480.000000
2124,-2440.000000,480.000000
2125,-2400.000000,480.000000
2126,-2400.000000,480.000000
2127,-2400.000000,480.000000
2128,-2400.000000,480.000000
2129,-2400.000000,480.000000
2130,-2360.000000,480.000000
2131,-2400.000000,480.000000
2132,-2400.000000,480.000000
2133,-2400.000000,480.000000
2134,-2400.000000,480.000000
2135,-2360.000000,480.000000
2136,-2360.000000,480.000000
2137,-2360.000000,480.000000
2138,-2400.000000,480.000000
2139,-2400.000000,480.000000
2140,-2360.000000,480.000000
2141,-2360.000000,480.000000
2142,-2360.000000,520.000000
2143,-2360.000000,480.000000
2144,-2360.000000,480.000000
2145,-2360.000000,520.000000
2146,-2360.000000,480.000000
2147,-2360.000000,480.000000
2148,-2360.000000,480.000000
2149,-2360.000000,520.000000
2150,-2360.000000,480.000000
2151,-2320.000000,520.000000
2152,-2320.000000,480.000000
2153,-2320.000000,520.000000
2154,-2320.000000,480.000000
2155,-2320.000000,480.000000
2156,-2320.000000,520.000000
2157,-2320.000000,520.000000
2158,-2320.000000,480.000000
2159,-2320.000000,480.000000
2160,-2320.000000,480.000000
2161,-2320.000000,520.000000
2162,-2320.000000,480.000000
2163,-2320.000000,520.000000
2164,-2280.000000,520.000000
2165,-2320.000000,480.000000
2166,-2320.000000,480.000000
2167,-2280.000000,520.000000
2168,-2320.000000,480.000000
2169,-2280.000000,480.000000
2170,-2320.000000,480.000000
2171,-2320.000000,480.000000
2172,-2280.000000,480.000000
2173,-2280.000000,480.000000
2174,-2320.000000,480.000000
2175,-2280.000000,480.000000
2176,-2280.000000,480.000000
2177,-2280.000000,480.000000
2178,-2280.000000,480.000000
2179,-2280.000000,480.000000
2180,-2280.000000,480.000000
2181,-2280.000000,480.000000
2182,-2280.000000,480.000000
2183,-2280.000000,480.000000
2184,-2280.000000,480.000000
2185,-2280.000000,480.000000
2186,-2240.000000,480.000000
2187,-2280.000000,480.000000
2188,-2240.000000,480.000000
2189,-2280.000000,480.000000
2190,-2240.000000,480.000000
2191,-2280.000000,480.000000
2192,-2280.000000,480.000000
2193,-2240.000000,480.000000
2194,-2280.000000,520.000000
2195,-2240.000000,480.000000
2196,-2240.000000,480.000000
2197,-2240.000000,480.000000
2198,-2240.000000,480.000000
2199,-2240.000000,480.000000
2200,-2240.000000,480.000000
2201,-2240.000000,480.000000
2202,-2240.000000,480.000000
2203,-2200.000000,480.000000
2204,-2200.000000,480.000000
2205,-2200.000000,480.000000
2206,-2240.000000,480.000000
2207,-2240.000000,480.000000
2208,-2240.000000,480.000000
2209,-2200.000000,480.000000
2210,-2200.000000,480.000000
2211,-2200.000000,480.000000
2212,-2200.000000,480.000000
2213,-2200.000000,480.000000
2214,-2200.000000,480.000000
2215,-2200.000000,480.000000
2216,-2200.000000,480.000000
2217,-2200.000000,480.000000
2218,-2200.000000,480.000000
2219,-2200.000000,520.000000
2220,-2200.000000,480.000000
2221,-2200.000000,480.000000
2222,-2200.000000,480.000000
2223,-2160.000000,480.000000
2224,-2200.000000,480.000000
2225,-2160.000000,480.000000
2226,-2160.000000,480.000000
2227,-2160.000000,480.000000
2228,-2160.000000,520.000000
2229,-2160.000000,480.000000
2230,-2160.000000,480.000000
2231,-2160.000000,480.000000
2232,-2160.000000,520.000000
2233,-2160.000000,480.000000
2234,-2160.000000,480.000000
2235,-2160.000000,480.000000
2236,-2160.000000,480.000000
2237,-2160.000000,480.000000
2238,-2120.000000,480.000000
2239,-2120.000000,480.000000
2240,-2160.000000,480.000000
2241,-2120.000000,480.000000
2242,-2120.000000,480.000000
2243,-2120.000000,480.000000
2244,-2120.000000,480.000000
2245,-2120.000000,480.000000
2246,-2160.000000,480.000000
2247,-2120.000000,520.000000
2248,-2120.000000,480.000000
2249,-2120.000000,480.000000
2250,-2120.000000,480.000000
2251,-2120.000000,520.000000
2252,-2120.000000,520.000000
2253,-2120.000000,480.000000
2254,-2120.000000,480.000000
2255,-2120.000000,520.000000
2256,-2080.000000,520.000000
2257,-2120.000000,480.000000
2258,-2120.000000,520.000000
2259,-2080.000000,520.000000
2260,-2120.000000,480.000000
2261,-2120.000000,480.000000
2262,-2080.000000,480.000000
2263,-2080.000000,480.000000
2264,-2080.000000,480.000000
2265,-2080.000000,480.000000
2266,-2120.000000,480.000000
2267,-2080.000000,480.000000
2268,-2080.000000,480.000000
2269,-2080.000000,480.000000
2270,-2080.000000,480.000000
2271,-2040.000000,480.000000
2272,-2080.000000,480.000000
2273,-2080.000000,480.000000
2274,-2080.000000,480.000000
2275,-2080.000000,480.000000
2276,-2080.000000,480.000000
2277,-2080.000000,480.000000
2278,-2040.000000,480.000000
2279,-2040.000000,480.000000
2280,-2040.000000,480.000000
2281,-2040.000000,520.000000
2282,-2040.000000,480.000000
2283,-2040.000000,480.000000
2284,-2040.000000,480.000000
2285,-2040.000000,480.000000
2286,-2040.000000,480.000000
2287,-2000.000000,480.000000
2288,-2040.000000,480.000000
2289,-2040.000000,480.000000
2290,-2040.000000,480.000000
2291,-2000.000000,480.000000
2292,-2040.000000,480.000000
2293,-2040.000000,480.000000
2294,-2000.000000,480.000000
2295,-2000.000000,480.000000
2296,-2000.000000,480.000000
2297,-2000.000000,480.000000
2298,-2000.000000,520.000000
2299,-2000.000000,520.000000
2300,-2000.000000,480.000000
2301,-2000.000000,480.000000
2302,-2000.000000,480.000000
2303,-2000.000000,520.000000
2304,-2000.000000,480.000000
2305,-1960.000000,480.000000
2306,-2000.000000,520.000000
2307,-1960.000000,480.000000
2308,-2000.000000,480.000000
2309,-1960.000000,520.000000
2310,-2000.000000,480.000000
2311,-1960.000000,480.000000
2312,-1960.000000,480.000000
2313,-1960.000000,480.000000
2314,-1960.000000,520.000000
2315,-2000.000000,480.000000
2316,-1960.000000,480.000000
2317,-1960.000000,480.000000
2318,-2000.000000,520.000000
2319,-1960.000000,480.000000
2320,-1960.000000,480.000000
2321,-1960.000000,480.000000
2322,-1960.000000,520.000000
2323,-1960.000000,480.000000
2324,-1960.000000,480.000000
2325,-1960.000000,480.000000
2326,-1920.000000,480.000000
2327,-1920.000000,480.000000
2328,-1920.000000,480.000000
2329,-1920.000000,480.000000
2330,-1960.000000,480.000000
2331,-1920.000000,480.000000
2332,-1960.000000,480.000000
2333,-1920.000000,520.000000
2334,-1920.000000,480.000000
2335,-1920.000000,480.000000
2336,-1880.000000,480.000000
2337,-1920.000000,520.000000
2338,-1920.000000,480.000000
2339,-1920.000000,480.000000
2340,-1920.000000,480.000000
2341,-1920.000000,480.000000
2342,-1920.000000,480.000000
2343,-1920.000000,480.000000
2344,-1920.000000,480.000000
2345,-1920.000000,480.000000
2346,-1880.000000,480.000000
2347,-1880.000000,480.000000
2348,-1880.000000,480.000000
2349,-1880.000000,480.000000
2350,-1880.000000,480.000000
2351,-1880.000000,480.000000
2352,-1880.000000,480.000000
2353,-1880.000000,480.000000
2354,-1880.000000,480.000000
2355,-1880.000000,480.000000
2356,-1880.000000,480.000000
2357,-1880.000000,480.000000
2358,-1880.000000,480.000000
2359,-1840.000000,480.000000
2360,-1840.000000,480.000000
2361,-1880.000000,480.000000
2362,-1840.000000,480.000000
2363,-1880.000000,480.000000
2364,-1880.000000,480.000000
2365,-1840.000000,480.000000
2366,-1880.000000,480.000000
2367,-1840.000000,480.000000
2368,-1840.000000,480.000000
2369,-1840.000000,480.000000
2370,-1840.000000,480.000000
2371,-1840.000000,480.000000
2372,-1840.000000,480.000000
2373,-1840.000000,480.000000
2374,-1840.000000,480.000000
2375,-1800.000000,480.000000
2376,-1800.000000,480.000000
2377,-1840.000000,520.000000
2378,-1840.000000,520.000000
2379,-1840.000000,480.000000
2380,-1800.000000,480.000000
2381,-1800.000000,480.000000
2382,-1840.000000,480.000000
2383,-1800.000000,480.000000
2384,-1800.000000,480.000000
2385,-1800.000000,480.000000
2386,-1800.000000,520.000000
2387,-1800.000000,480.000000
2388,-1800.000000,480.000000
2389,-1800.000000,480.000000
2390,-1800.000000,520.000000
2391,-1800.000000,480.000000
2392,-1800.000000,480.000000
2393,-1800.000000,480.000000
2394,-1760.000000,480.000000
2395,-1800.000000,480.000000
2396,-1800.000000,480.000000
2397,-1760.000000,520.000000
2398,-1800.000000,480.000000
2399,-1760.000000,480.000000
2400,-1760.000000,480.000000
2401,-1760.000000,480.000000
2402,-1760.000000,480.000000
2403,-1760.000000,480.000000
2404,-1760.000000,520.000000
2405,-1760.000000,520.000000
2406,-1760.000000,480.000000
2407,-1760.000000,480.000000
2408,-1760.000000,480.000000
2409,-1760.000000,480.000000
2410,-1760.000000,520.000000
2411,-1760.000000,520.000000
2412,-1720.000000,480.000000
2413,-1720.000000,480.000000
2414,-1720.000000,480.000000
2415,-1720.000000,480.000000
2416,-1720.000000,480.000000
2417,-1720.000000,480.000000
2418,-1720.000000,520.000000
2419,-1720.000000,480.000000
2420,-1720.000000,480.000000
2421,-1720.000000,520.000000
2422,-1720.000000,480.000000
2423,-1720.000000,520.000000
2424,-1720.000000,520.000000
2425,-1720.000000,480.000000
2426,-1680.000000,520.000000
2427,-1680.000000,480.000000
2428,-1680.000000,480.000000
2429,-1720.000000,480.000000
2430,-1720.000000,520.000000
2431,-1720.000000,520.000000
2432,-1680.000000,480.000000
2433,-1680.000000,520.000000
2434,-1680.000000,520.000000
2435,-1720.000000,480.000000
2436,-1680.000000,520.000000
2437,-1680.000000,480.000000
2438,-1680.000000,520.000000
2439,-1680.000000,480.000000
2440,-1680.000000,480.000000
2441,-1680.000000,480.000000
2442,-1680.000000,520.000000
2443,-1640.000000,520.000000
2444,-1640.000000,480.000000
2445,-1680.000000,480.000000
2446,-1640.000000,520.000000
2447,-1640.000000,480.000000
2448,-1640.000000,480.000000
2449,-1640.000000,480.000000
2450,-1640.000000,480.000000
2451,-1640.000000,480.000000
2452,-1680.000000,480.000000
2453,-1600.000000,480.000000
2454,-1640.000000,480.000000
2455,-1640.000000,480.000000
2456,-1640.000000,480.000000
2457,-1640.000000,480.000000
2458,-1640.000000,480.000000
2459,-1640.000000,480.000000
2460,-1640.000000,480.000000
2461,-1640.000000,480.000000
2462,-1640.000000,480.000000
2463,-1640.000000,480.000000
2464,-1640.000000,480.000000
2465,-1600.000000,480.000000
2466,-1600.000000,480.000000
2467,-1600.000000,480.000000
2468,-1640.000000,480.000000
2469,-1600.000000,480.000000
2470,-1600.000000,480.000000
2471,-1600.000000,480.000000
2472,-1600.000000,480.000000
2473,-1600.000000,480.000000
2474,-1600.000000,480.000000
2475,-1600.000000,480.000000
2476,-1600.000000,480.000000
2477,-1600.000000,480.000000
2478,-1600.000000,480.000000
2479,-1600.000000,480.000000
2480,-1560.000000,520.000000
2481,-1560.000000,480.000000
2482,-1560.000000,480.000000
2483,-1560.000000,480.000000
2484,-1560.000000,480.000000
2485,-1560.000000,520.000000
2486,-1560.000000,480.000000
2487,-1560.000000,480.000000
2488,-1600.000000,480.000000
2489,-1560.000000,480.000000
2490,-1560.000000,480.000000
2491,-1560.000000,480.000000
2492,-1560.000000,480.000000
2493,-1560.000000,480.000000
2494,-1560.000000,480.000000
2495,-1560.000000,480.000000
2496,-1560.000000,480.000000
2497,-1520.000000,520.000000
2498,-1560.000000,480.000000
2499,-1560.000000,480.000000
2500,-1560.000000,480.000000
2501,-1520.000000,480.000000
2502,-1560.000000,480.000000
2503,-1520.000000,480.000000
2504,-1560.000000,480.000000
2505,-1520.000000,480.000000
2506,-1520.000000,480.000000
2507,-1520.000000,480.000000
2508,-1560.000000,480.000000
2509,-1520.000000,480.000000
2510,-1520.000000,480.000000
2511,-1520.000000,480.000000
2512,-1520.000000,480.000000
2513,-1520.000000,520.000000
2514,-1520.000000,480.000000
2515,-1520.000000,520.000000
2516,-1480.000000,480.000000
2517,-1520.000000,480.000000
2518,-1520.000000,480.000000
2519,-1520.000000,480.000000
2520,-1520.000000,480.000000
2521,-1560.000000,-520.000000
2522,-1600.000000,-480.000000
2523,-1600.000000,-520.000000
2524,-1600.000000,-520.000000
2525,-1640.000000,-480.000000
2526,-1600.000000,-480.000000
2527,-1640.000000,-520.000000
2528,-1600.000000,-520.000000
2529,-1520.000000,-480.000000
2530,-1400.000000,-480.000000
2531,-1200.000000,-480.000000
2532,-1040.000000,-480.000000
2533,-880.000000,-480.000000
2534,-720.000000,-480.000000
2535,-560.000000,-480.000000
2536,-360.000000,-520.000000
2537,-200.000000,-480.000000
2538,-40.000000,-520.000000
2539,120.000000,-520.000000
2540,280.000000,-520.000000
2541,440.000000,-480.000000
2542,640.000000,-520.000000
2543,800.000000,-520.000000
2544,960.000000,-480.000000
2545,1120.000000,-480.000000
2546,1240.000000,-480.000000
2547,1320.000000,-480.000000
2548,1400.000000,-480.000000
2549,1440.000000,-480.000000
2550,1440.000000,-480.000000
2551,1480.000000,-480.000000
2552,1480.000000,-480.000000
2553,1480.000000,-480.000000
2554,1520.000000,-480.000000
2555,1520.000000,-480.000000
2556,1520.000000,-520.000000
2557,1520.000000,-480.000000
2558,1520.000000,-480.000000
2559,1520.000000,-480.000000
2560,1520.000000,-520.000000
2561,1520.000000,-520.000000
2562,1520.000000,-480.000000
2563,1520.000000,-480.000000
2564,1520.000000,-480.000000
2565,1520.000000,-520.000000
2566,1520.000000,-480.000000
2567,1520.000000,-520.000000
2568,1520.000000,-480.000000
2569,1520.000000,-480.000000
2570,1560.000000,-520.000000
2571,1520.000000,-520.000000
2572,1560.000000,-480.000000
2573,1560.000000,-480.000000
2574,1560.000000,-480.000000
2575,1560.000000,-480.000000
2576,1560.000000,-520.000000
2577,1560.000000,-480.000000
2578,1560.000000,-480.000000
2579,1560.000000,-480.000000
2580,1560.000000,-520.000000
2581,1560.000000,-480.000000
2582,1560.000000,-480.000000
2583,1560.000000,-480.000000
2584,1560.000000,-480.000000
2585,1560.000000,-520.000000
2586,1560.000000,-480.000000
2587,1600.000000,-480.000000
2588,1600.000000,-480.000000
2589,1600.000000,-520.000000
2590,1600.000000,-520.000000
2591,1600.000000,-480.000000
2592,1560.000000,-520.000000
2593,1600.000000,-480.000000
2594,1600.000000,-480.000000
2595,1600.000000,-480.000000
2596,1600.000000,-480.000000
2597,1600.000000,-480.000000
2598,1600.000000,-520.000000
2599,1600.000000,-520.000000
2600,1640.000000,-520.000000
2601,1600.000000,-520.000000
2602,1600.000000,-480.000000
2603,1600.000000,-480.000000
2604,1600.000000,-480.000000
2605,1600.000000,-480.000000
2606,1640.000000,-480.000000
2607,1640.000000,-520.000000
2608,1640.000000,-520.000000
2609,1640.000000,-520.000000
2610,1640.000000,-520.000000
2611,1640.000000,-480.000000
2612,1640.000000,-520.000000
2613,1640.000000,-480.000000
2614,1640.000000,-520.000000
2615,1640.000000,-480.000000
2616,1640.000000,-520.000000
2617,1680.000000,-480.000000
2618,1640.000000,-520.000000
2619,1640.000000,-480.000000
2620,1680.000000,-520.000000
2621,1680.000000,-520.000000
2622,1640.000000,-520.000000
2623,1680.000000,-480.000000
2624,1680.000000,-480.000000
2625,1680.000000,-520.000000
2626,1680.000000,-480.000000
2627,1680.000000,-480.000000
2628,1680.000000,-520.000000
2629,1680.000000,-480.000000
2630,1680.000000,-520.000000
2631,1680.000000,-520.000000
2632,1680.000000,-480.000000
2633,1720.000000,-480.000000
2634,1720.000000,-480.000000
2635,1720.000000,-480.000000
2636,1720.000000,-480.000000
2637,1720.000000,-480.000000
2638,1720.000000,-520.000000
2639,1720.000000,-520.000000
2640,1720.000000,-480.000000
2641,1720.000000,-480.000000
2642,1720.000000,-520.000000
2643,1720.000000,-480.000000
2644,1720.000000,-480.000000
2645,1720.000000,-520.000000
2646,1720.000000,-480.000000
2647,1720.000000,-520.000000
2648,1760.000000,-520.000000
2649,1720.000000,-480.000000
2650,1760.000000,-480.000000
2651,1760.000000,-520.000000
2652,1760.000000,-520.000000
2653,1760.000000,-480.000000
2654,1760.000000,-480.000000
2655,1760.000000,-480.000000
2656,1760.000000,-480.000000
2657,1760.000000,-480.000000
2658,1760.000000,-480.000000
2659,1760.000000,-480.000000
2660,1720.000000,-480.000000
2661,1760.000000,-480.000000
2662,1760.000000,-480.000000
2663,1760.000000,-480.000000
2664,1760.000000,-480.000000
2665,1800.000000,-520.000000
2666,1800.000000,-480.000000
2667,1760.000000,-480.000000
2668,1760.000000,-480.000000
2669,1760.000000,-480.000000
2670,1760.000000,-480.000000
2671,1760.000000,-480.000000
2672,1800.000000,-520.000000
2673,1760.000000,-480.000000
2674,1760.000000,-480.000000
2675,1800.000000,-520.000000
2676,1800.000000,-520.000000
2677,1800.000000,-480.000000
2678,1800.000000,-520.000000
2679,1800.000000,-520.000000
2680,1800.000000,-480.000000
2681,1840.000000,-480.000000
2682,1800.000000,-480.000000
2683,1800.000000,-480.000000
2684,1800.000000,-480.000000
2685,1840.000000,-520.000000
2686,1840.000000,-480.000000
2687,1840.000000,-520.000000
2688,1840.000000,-480.000000
2689,1840.000000,-480.000000
2690,1840.000000,-480.000000
2691,1840.000000,-520.000000
2692,1840.000000,-520.000000
2693,1840.000000,-520.000000
2694,1840.000000,-480.000000
2695,1840.000000,-480.000000
2696,1840.000000,-480.000000
2697,1840.000000,-480.000000
2698,1840.000000,-480.000000
2699,1840.000000,-520.000000
2700,1840.000000,-480.000000
2701,1840.000000,-480.000000
2702,1880.000000,-480.000000
2703,1840.000000,-520.000000
2704,1880.000000,-480.000000
2705,1840.000000,-520.000000
2706,1880.000000,-480.000000
2707,1840.000000,-520.000000
2708,1840.000000,-480.000000
2709,1840.000000,-520.000000
2710,1880.000000,-520.000000
2711,1880.000000,-520.000000
2712,1880.000000,-480.000000
2713,1880.000000,-480.000000
2714,1880.000000,-480.000000
2715,1880.000000,-480.000000
2716,1880.000000,-480.000000
2717,1920.000000,-480.000000
2718,1880.000000,-480.000000
2719,1880.000000,-480.000000
2720,1920.000000,-520.000000
2721,1880.000000,-520.000000
2722,1920.000000,-520.000000
2723,1880.000000,-520.000000
2724,1920.000000,-520.000000
2725,1880.000000,-520.000000
2726,1880.000000,-520.000000
2727,1920.000000,-480.000000
2728,1920.000000,-520.000000
2729,1920.000000,-520.000000
2730,1920.000000,-480.000000
2731,1920.000000,-480.000000
2732,1920.000000,-480.000000
2733,1920.000000,-480.000000
2734,1920.000000,-520.000000
2735,1960.000000,-480.000000
2736,1920.000000,-520.000000
2737,1920.000000,-520.000000
2738,1960.000000,-480.000000
2739,1960.000000,-520.000000
2740,1920.000000,-480.000000
2741,1960.000000,-520.000000
2742,1960.000000,-480.000000
2743,1960.000000,-520.000000
2744,1960.000000,-480.000000
2745,1960.000000,-520.000000
2746,1960.000000,-520.000000
2747,1960.000000,-520.000000
2748,1960.000000,-480.000000
2749,1960.000000,-480.000000
2750,1960.000000,-520.000000
2751,1960.000000,-520.000000
2752,2000.000000,-520.000000
2753,1960.000000,-480.000000
2754,1960.000000,-480.000000
2755,1960.000000,-520.000000
2756,1960.000000,-480.000000
2757,2000.000000,-480.000000
2758,2000.000000,-520.000000
2759,2000.000000,-480.000000
2760,2000.000000,-480.000000
2761,2000.000000,-480.000000
2762,1960.000000,-480.000000
2763,2000.000000,-520.000000
2764,2000.000000,-480.000000
2765,2000.000000,-480.000000
2766,1960.000000,-480.000000
2767,2000.000000,-480.000000
2768,2000.000000,-480.000000
2769,2000.000000,-480.000000
2770,2000.000000,-520.000000
2771,2000.000000,-520.000000
2772,2040.000000,-480.000000
2773,2040.000000,-480.000000
2774,2000.000000,-480.000000
2775,2000.000000,-520.000000
2776,2000.000000,-520.000000
2777,2000.000000,-480.000000
2778,2000.000000,-480.000000
2779,2040.000000,-520.000000
2780,2040.000000,-480.000000
2781,2040.000000,-480.000000
2782,2040.000000,-520.000000
2783,2040.000000,-480.000000
2784,2040.000000,-480.000000
2785,2040.000000,-480.000000
2786,2040.000000,-480.000000
2787,2040.000000,-480.000000
2788,2040.000000,-480.000000
2789,2040.000000,-480.000000
2790,2040.000000,-520.000000
2791,2040.000000,-480.000000
2792,2080.000000,-520.000000
2793,2080.000000,-520.000000
2794,2080.000000,-480.000000
2795,2080.000000,-480.000000
2796,2080.000000,-520.000000
2797,2040.000000,-480.000000
2798,2080.000000,-520.000000
2799,2080.000000,-480.000000
2800,2080.000000,-480.000000
2801,2080.000000,-480.000000
2802,2080.000000,-480.000000
2803,2080.000000,-480.000000
2804,2080.000000,-520.000000
2805,2080.000000,-480.000000
2806,2120.000000,-480.000000
2807,2120.000000,-480.000000
2808,2120.000000,-480.000000
2809,2120.000000,-520.000000
2810,2120.000000,-480.000000
2811,2120.000000,-520.000000
2812,2120.000000,-480.000000
2813,2120.000000,-480.000000
2814,2120.000000,-480.000000
2815,2120.000000,-480.000000
2816,2120.000000,-480.000000
2817,2120.000000,-480.000000
2818,2120.000000,-520.000000
2819,2120.000000,-480.000000
2820,2120.000000,-520.000000
2821,2160.000000,-480.000000
2822,2160.000000,-480.000000
2823,2120.000000,-480.000000
2824,2160.000000,-480.000000
2825,2120.000000,-480.000000
2826,2160.000000,-480.000000
2827,2160.000000,-480.000000
2828,2160.000000,-520.000000
2829,2120.000000,-480.000000
2830,2160.000000,-520.000000
2831,2160.000000,-520.000000
2832,2160.000000,-480.000000
2833,2160.000000,-520.000000
2834,2160.000000,-520.000000
2835,2200.000000,-480.000000
2836,2160.000000,-520.000000
2837,2160.000000,-480.000000
2838,2160.000000,-520.000000
2839,2160.000000,-480.000000
2840,2200.000000,-480.000000
2841,2200.000000,-480.000000
2842,2160.000000,-480.000000
2843,2200.000000,-480.000000
2844,2200.000000,-520.000000
2845,2200.000000,-520.000000
2846,2200.000000,-480.000000
2847,2200.000000,-520.000000
2848,2200.000000,-480.000000
2849,2200.000000,-520.000000
2850,2200.000000,-480.000000
2851,2200.000000,-480.000000
2852,2240.000000,-480.000000
2853,2200.000000,-520.000000
2854,2240.000000,-480.000000
2855,2240.000000,-480.000000
2856,2200.000000,-480.000000
2857,2200.000000,-480.000000
2858,2240.000000,-520.000000
2859,2200.000000,-480.000000
2860,2240.000000,-520.000000
2861,2240.000000,-480.000000
2862,2240.000000,-480.000000
2863,2240.000000,-480.000000
2864,2240.000000,-480.000000
2865,2240.000000,-480.000000
2866,2240.000000,-480.000000
2867,2240.000000,-520.000000
2868,2240.000000,-480.000000
2869,2240.000000,-520.000000
2870,2240.000000,-480.000000
2871,2240.000000,-480.000000
2872,2280.000000,-480.000000
2873,2240.000000,-480.000000
2874,2240.000000,-520.000000
2875,2280.000000,-480.000000
2876,2280.000000,-480.000000
2877,2280.000000,-480.000000
2878,2280.000000,-480.000000
2879,2280.000000,-480.000000
2880,2280.000000,-480.000000
2881,2280.000000,-480.000000
2882,2280.000000,-480.000000
2883,2280.000000,-480.000000
2884,2280.000000,-480.000000
2885,2280.000000,-480.000000
2886,2280.000000,-480.000000
2887,2280.000000,-480.000000
2888,2280.000000,-480.000000
2889,2280.000000,-520.000000
2890,2280.000000,-520.000000
2891,2320.000000,-480.000000
2892,2280.000000,-480.000000
2893,2280.000000,-480.000000
2894,2320.000000,-480.000000
2895,2280.000000,-520.000000
2896,2320.000000,-520.000000
2897,2280.000000,-520.000000
2898,2320.000000,-480.000000
2899,2360.000000,-520.000000
2900,2320.000000,-480.000000
2901,2320.000000,-480.000000
2902,2360.000000,-520.000000
2903,2320.000000,-520.000000
2904,2360.000000,-480.000000
2905,2360.000000,-480.000000
2906,2320.000000,-480.000000
2907,2320.000000,-480.000000
2908,2360.000000,-480.000000
2909,2360.000000,-480.000000
2910,2320.000000,-520.000000
2911,2360.000000,-480.000000
2912,2360.000000,-520.000000
2913,2360.000000,-480.000000
2914,2360.000000,-480.000000
2915,2360.000000,-480.000000
2916,2360.000000,-520.000000
2917,2360.000000,-480.000000
2918,2360.000000,-480.000000
2919,2360.000000,-480.000000
2920,2360.000000,-520.000000
2921,2400.000000,-480.000000
2922,2360.000000,-480.000000
2923,2360.000000,-480.000000
2924,2360.000000,-480.000000
2925,2360.000000,-480.000000
2926,2400.000000,-480.000000
2927,2360.000000,-520.000000
2928,2360.000000,-480.000000
2929,2360.000000,-480.000000
2930,2400.000000,-480.000000
2931,2400.000000,-520.000000
2932,2400.000000,-480.000000
2933,2400.000000,-480.000000
2934,2400.000000,-480.000000
2935,2400.000000,-480.000000
2936,2400.000000,-480.000000
2937,2400.000000,-480.000000
2938,2400.000000,-480.000000
2939,2400.000000,-480.000000
2940,2400.000000,-480.000000
2941,2400.000000,-480.000000
2942,2400.000000,-520.000000
2943,2440.000000,-520.000000
2944,2400.000000,-480.000000
2945,2400.000000,-520.000000
2946,2440.000000,-480.000000
2947,2440.000000,-520.000000
2948,2440.000000,-480.000000
2949,2400.000000,-480.000000
2950,2440.000000,-480.000000
2951,2440.000000,-520.000000
2952,2440.000000,-480.000000
2953,2440.000000,-480.000000
2954,2440.000000,-480.000000
2955,2440.000000,-480.000000
2956,2440.000000,-480.000000
2957,2440.000000,-520.000000
2958,2440.000000,-520.000000
2959,2480.000000,-520.000000
2960,2440.000000,-480.000000
2961,2440.000000,-520.000000
2962,2440.000000,-520.000000
2963,2440.000000,-480.000000
2964,2480.000000,-520.000000
2965,2480.000000,-520.000000
2966,2480.000000,-520.000000
2967,2480.000000,-480.000000
