,,,-00.000017040000,   7.60000,
,,,-00.000017020000,   7.20000,
,,,-00.000017000000,   7.20000,
,,,-00.000016980000,   7.20000,
,,,-00.000016960000,   6.80000,
,,,-00.000016940000,   7.20000,
,,,-00.000016920000,   6.40000,
,,,-00.000016900000,   6.80000,
,,,-00.000016880000,   6.40000,
,,,-00.000016860000,   6.80000,
,,,-00.000016840000,   6.40000,
,,,-00.000016820000,   6.40000,
,,,-00.000016800000,   6.00000,
,,,-00.000016780000,   6.00000,
,,,-00.000016760000,   6.00000,
,,,-00.000016740000,   6.00000,
,,,-00.000016720000,   6.40000,
,,,-00.000016700000,   5.60000,
,,,-00.000016680000,   5.60000,
,,,-00.000016660000,   6.00000,
,,,-00.000016640000,   5.20000,
,,,-00.000016620000,   5.60000,
,,,-00.000016600000,   6.00000,
,,,-00.000016580000,   5.60000,
,,,-00.000016560000,   5.60000,
,,,-00.000016540000,   4.80000,
,,,-00.000016520000,   4.80000,
,,,-00.000016500000,   4.40000,
,,,-00.000016480000,   4.40000,
,,,-00.000016460000,   4.80000,
,,,-00.000016440000,   4.40000,
,,,-00.000016420000,   4.40000,
,,,-00.000016400000,   4.40000,
,,,-00.000016380000,   4.00000,
,,,-00.000016360000,   4.00000,
,,,-00.000016340000,   3.60000,
,,,-00.000016320000,   4.00000,
,,,-00.000016300000,   4.00000,
,,,-00.000016280000,   3.60000,
,,,-00.000016260000,   3.20000,
,,,-00.000016240000,   3.60000,
,,,-00.000016220000,   3.20000,
,,,-00.000016200000,   3.20000,
,,,-00.000016180000,   3.20000,
,,,-00.000016160000,   2.40000,
,,,-00.000016140000,   3.20000,
,,,-00.000016120000,   3.20000,
,,,-00.000016100000,   2.80000,
,,,-00.000016080000,   2.40000,
,,,-00.000016060000,   2.40000,
,,,-00.000016040000,   2.40000,
,,,-00.000016020000,   2.00000,
,,,-00.000016000000,   2.00000,
,,,-00.000015980000,   2.00000,
,,,-00.000015960000,   2.40000,
,,,-00.000015940000,   1.60000,
,,,-00.000015920000,   2.00000,
,,,-00.000015900000,   1.60000,
,,,-00.000015880000,   1.60000,
,,,-00.000015860000,   1.60000,
,,,-00.000015840000,   1.20000,
,,,-00.000015820000,   1.20000,
,,,-00.000015800000,   1.20000,
,,,-00.000015780000,   1.20000,
,,,-00.000015760000,   1.20000,
,,,-00.000015740000,   1.20000,
,,,-00.000015720000,   1.20000,
,,,-00.000015700000,   0.80000,
,,,-00.000015680000,   0.40000,
,,,-00.000015660000,   0.40000,
,,,-00.000015640000,   0.40000,
,,,-00.000015620000,   0.40000,
,,,-00.000015600000,   0.40000,
,,,-00.000015580000,   0.40000,
,,,-00.000015560000,   0.00000,
,,,-00.000015540000,   0.40000,
,,,-00.000015520000,   0.00000,
,,,-00.000015500000,   0.00000,
,,,-00.000015480000,  -0.40000,
,,,-00.000015460000,  -0.80000,
,,,-00.000015440000,  -0.40000,
,,,-00.000015420000,  -0.80000,
,,,-00.000015400000,  -0.80000,
,,,-00.000015380000,  -0.80000,
,,,-00.000015360000,  -0.80000,
,,,-00.000015340000,  -0.80000,
,,,-00.000015320000,  -1.20000,
,,,-00.000015300000,  -1.20000,
,,,-00.000015280000,  -1.20000,
,,,-00.000015260000,  -1.60000,
,,,-00.000015240000,  -1.60000,
,,,-00.000015220000,  -1.20000,
,,,-00.000015200000,  -2.00000,
,,,-00.000015180000,  -2.00000,
,,,-00.000015160000,  -1.60000,
,,,-00.000015140000,  -2.40000,
,,,-00.000015120000,  -2.00000,
,,,-00.000015100000,  -2.40000,
,,,-00.000015080000,  -2.40000,
,,,-00.000015060000,  -2.40000,
,,,-00.000015040000,  -2.80000,
,,,-00.000015020000,  -2.80000,
,,,-00.000015000000,  -2.80000,
,,,-00.000014980000,  -2.80000,
,,,-00.000014960000,  -2.80000,
,,,-00.000014940000,  -3.20000,
,,,-00.000014920000,  -3.60000,
,,,-00.000014900000,  -4.00000,
,,,-00.000014880000,  -3.60000,
,,,-00.000014860000,  -3.60000,
,,,-00.000014840000,  -3.20000,
,,,-00.000014820000,  -3.60000,
,,,-00.000014800000,  -3.60000,
,,,-00.000014780000,  -3.60000,
,,,-00.000014760000,  -4.80000,
,,,-00.000014740000,  -4.40000,
,,,-00.000014720000,  -3.60000,
,,,-00.000014700000,  -4.80000,
,,,-00.000014680000,  -4.80000,
,,,-00.000014660000,  -4.80000,
,,,-00.000014640000,  -4.40000,
,,,-00.000014620000,  -4.80000,
,,,-00.000014600000,  -4.80000,
,,,-00.000014580000,  -4.40000,
,,,-00.000014560000,  -4.80000,
,,,-00.000014540000,  -4.80000,
,,,-00.000014520000,  -5.20000,
,,,-00.000014500000,  -4.80000,
,,,-00.000014480000,  -5.20000,
,,,-00.000014460000,  -5.20000,
